name,tag,address,tel,url
花のいえ,飲食店,〒616-8382 京都府京都市右京区嵯峨天龍寺角倉町9番地,075-861-1545,http://hananoie.gr.jp
聖護院八ッ橋  嵐山新八店,その他小売業,〒616-8382 京都府京都市右京区嵯峨天龍寺角倉町37-1,090-36758284,
渡月亭  松風閣,飲食店,〒616-8383 京都府京都市右京区嵯峨中ノ島町官有地,075-871-1310,https://www.kyoto-arashiyama.jp/
ＴＯＧＥＴＳＵ  ＣＡＦＥ,飲食店,〒616-8383 京都府京都市右京区嵯峨中ノ島町官有地,075-871-1310,https://www.kyoto-arashiyama.jp/
京・嵐山 錦,飲食店,〒616-8383 京都府京都市右京区嵯峨中之島町官有地,075-881-8888,https://www.arashiyama-nishiki.com
株式会社プラッツ,雑貨店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町5,075-861-1721,
京つけものもり  太秦本店,その他小売業,〒616-8165 京都府京都市右京区太秦桂ケ原町17,075-872-1515,http://www.kyoto-mori.com
セブンイレブン京都太秦大映通店,コンビニ,〒616-8167 京都府京都市右京区太秦多薮町セブンイレブン京都太秦大映通店,075-864-9891,
キリン堂  新丸太町店,ドラッグストア・調剤薬局,〒616-8182 京都府京都市右京区太秦北路町13-2,075-873-3581,
焼肉石屋太秦店,飲食店,〒616-8182 京都府京都市右京区太秦北路町25-1,075-384-2929,http://www.regee.com
ダックス右京さがの店,ドラッグストア・調剤薬局,〒616-8185 京都府京都市右京区太秦開日町10-6,075-873-1208,http://www.dacs-shimizu.jp/
ファミリーマート太秦丸太町,コンビニ,〒616-8185 京都府京都市右京区太秦開日町1-1,075-863-4508,
ローソン  太秦開日町店,コンビニ,〒616-8185 京都府京都市右京区太秦開日町１０－１,075-862-1262,
点心厨房  桃花,飲食店,〒616-8185 京都府京都市右京区太秦開日町２－１コーポエル1階,075-406-1992,https://tenshinchubou-toufa.owst.jp/
焚火庵,その他サービス業,〒616-8191 京都府京都市右京区太秦中山町29宇多野ユースホステル内  中庭,075-354-6388,https://peraichi.com/landing_pages/view/takibian
つり池弁慶,その他業種,〒616-8192 京都府京都市右京区太秦三尾町1弁慶池内,090-3676-9532,http://benkeiike.web.fc2.com/
ベストバリューステーション御室店,ガソリンスタンド,〒616-8202 京都府京都市右京区宇多野馬場町２９－１,075-462-7672,https://www.mk-group.co.jp/oil/index.html
ローソン京都⾼雄店,コンビニ,〒616-8263 京都府京都市右京区梅ケ畑畑ノ下町18-1,075-863-0288,
高雄観光ホテル,飲食店,〒616-8292 京都府京都市右京区梅ケ畑高雄町５番地,075-871-2991,http://takaokanko-hotel.com/
高雄錦水亭,飲食店,〒616-8293 京都府京都市右京区梅ケ畑殿畑町４０,075-861-0216,https://www.kinsuitei.com
ゴルフ５京都嵯峨店,その他小売業,〒616-8303 京都府京都市右京区嵯峨広沢南下馬野町16番,075-881-8200,
和食さと  嵯峨店,飲食店,〒616-8304 京都府京都市右京区嵯峨広沢南野町58-1和食さと嵯峨店,075-872-6247,https://sato-res.com
サンメンバーズ京都嵯峨  日本料理嵯峨,飲食店,〒616-8304 京都府京都市右京区嵯峨広沢南野町27-1サンメンバーズ京都嵯峨,075-882-8771,https://ct.rion.mobi/sun.kyotosaga/
セブンフォーラム㈱セルフ嵯峨野営業所,ガソリンスタンド,〒616-8305 京都府京都市右京区嵯峨広沢御所ノ内町36,075-881-9318,
ファミリーマート京都嵯峨広沢,コンビニ,〒616-8305 京都府京都市右京区嵯峨広沢御所ノ内町,075-873-1449,
井筒八ッ橋本舗嵯峨野店,飲食料品店,〒616-8312 京都府京都市右京区嵯峨野清水町１５,075-861-2121,
ユニクロ嵯峨野店,衣料・身の回り品取扱店,〒616-8314 京都府京都市右京区嵯峨野秋街道町51ユニクロ嵯峨野店,075-873-1380,https://www.uniqlo.com/jp/ja/
フレスコ嵯峨野店,スーパー,〒616-8321 京都府京都市右京区嵯峨野千代ノ道町44-1,075-468-9171,https://www.super-fresco.co.jp/
ココカラファイン  有栖川店,ドラッグストア・調剤薬局,〒616-8337 京都府京都市右京区嵯峨明星町１番地３９,075-873-5495,
京あめ  クロッシェ  嵐山AKOGAREYA店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37番地8嵐山AKOGAREYA店内,080-9747-0363,http://crcht.com/
舞扇堂  嵐山まるん,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-16,075-881-6100,https://www.maisendo.co.jp/
ふくろうの館,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町憧屋,075-862-1233,https://hukurou6shop.thebase.in
嵐野亭,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町31,075-871-0448,https://yosiya.jp/
嵐山憧屋きっちん遊膳,その他小売業,〒616-8384 京都府京都市右京区嵯峨天竜寺造路町37嵐山AKOGAREYA,075-882-5217,
寺子屋本舗嵐山店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天竜寺造路町37嵐山AKOGAREYA,075-882-0760,
みっふぃー桜きっちん嵐山店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20番27,075-863-2022,
みっふぃー桜べーかりー嵐山店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20番28,075-496-4244,
京おばんざい日向萌,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町３３番地,075-872-5111,https://www.r-arashiyama.com/
嵐山のむら,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町35-20,075-881-1651,http://www.arashiyama-nomura.com/
京都着物レンタル京越  嵐山店,その他サービス業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町6-1,075-873-0255,https://kyoetsu-gion.com/
いしかわ竹乃店,雑貨店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町３５,075-861-0076,https://www.takenomise.com/
夢京都  渡月橋店,その他サービス業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町久利匠南棟,075-354-6763,
おちゃのこさいさい嵐山店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町19-6,0120-831-314,
くろちく  嵐山店,雑貨店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町京福嵐山駅はんなりほっこりスクエア内１Ｆ,075-873-1855,https://www.kurochiku.co.jp/
嵐湯  嵐山店,その他サービス業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町35-40,075-406-0010,https://www.arashiyu.jp
おのみやす本舗  嵐山かづら野店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37－1,080-3682-3222,
おのみやす本舗  憧屋店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37番地8,075-872-3925,
京雑貨  森善,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37番地8,075-872-3925,
桑やおのみやす京福嵐山駅店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20－2,075-882-2528,
井筒八ッ橋本舗嵐山駅店,飲食料品店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20番地の１,075-862-2121,
和食さと  双ヶ丘店,飲食店,〒616-8215 京都府京都市右京区常盤森町7-1,075-882-8464,
セブンイレブン京都双ヶ丘店,コンビニ,〒616-8215 京都府京都市右京区常盤森町11－1,075-872-5950,
コンズサイクル  常盤店,自転車販売,〒616-8216 京都府京都市右京区常盤一ノ井町4,075-882-8800,
マツヤデンキ  太秦店,家電販売店,〒616-8216 京都府京都市右京区常盤一ノ井町7-3,075-862-5885,
ダックス右京太秦店,ドラッグストア・調剤薬局,〒616-8217 京都府京都市右京区常盤東ノ町6,075-873-1233,http://www.dacs-shimizu.jp/
マツモト  新丸太町店,スーパー,〒616-8217 京都府京都市右京区常盤東ノ町26-5,075-872-3458,
セブンイレブン京都常磐店,コンビニ,〒616-8221 京都府京都市右京区常盤村ノ内町1-3,075-861-1565,
スギ薬局  常盤店,ドラッグストア・調剤薬局,〒616-8225 京都府京都市右京区常盤馬塚町15番地1,075-366-3400,
KOJI3 TAXI ,その他業種,〒616-8233 京都府京都市右京区鳴滝中道町21-41,090-2112-1946,https://www.koji3-taxi.jp
そば処やまざき,飲食店,〒616-8261 京都府京都市右京区梅ケ畑高鼻町11,075-881-2303,https://ryokan-yamazaki.com
Cafe GROW Arashiyama,飲食店,〒616-8337 京都府京都市右京区嵯峨明星町1-1京都バス本社1F,075-872-7300,https://cafegrow.owst.jp
クローバーキャンピングカーレンタル京都店,レンタカー,〒616-8343 京都府京都市右京区嵯峨朝日町３２番地,090-875-79679,https://kyoto.clover-rental.com/
湯浅長,その他サービス業,〒616-8343 京都府京都市右京区嵯峨朝日町35-3,090-5069-9033,https://kmkm30168.wixsite.com/yuasacho
フレスコSAGA店,スーパー,〒616-8345 京都府京都市右京区嵯峨折戸町２８-９,075-468-9171,https://www.super-fresco.co.jp/
フードショップエムジー嵯峨車折店,スーパー,〒616-8347 京都府京都市右京区嵯峨中又町25,075-864-0227,https://mg-shop.co.jp/
ダックス右京嵯峨店,ドラッグストア・調剤薬局,〒616-8355 京都府京都市右京区嵯峨新宮町6-3,075-863-0515,http://www.dacs-shimizu.jp/
フレスコにっさん嵯峨店,スーパー,〒616-8355 京都府京都市右京区嵯峨新宮町５－３,075-468-9171,https://www.super-fresco.co.jp/
ドラッグひかり嵯峨店,ドラッグストア・調剤薬局,〒616-8361 京都府京都市右京区嵯峨中通町２３－５,075-873-3188,http://drug-hikari.co.jp
嵐山通船株式会社,その他業種,〒616-8365 京都府京都市右京区嵯峨伊勢ノ上町7-1,075-861-1627,https://arashiyama-yakatabune.com/
茶三楽,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路７,075-354-6533,https://www.chasanraku.co.jp/
OBUCAFE,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20-1はんなりほっこりスクエア2F,075-881-9530,
サロンドロワイヤル嵐山店,飲食料品店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37－17  嵐山渡月橋東北角,075-864-4121,https://www.s-royal.com/
和ざっか  こすもす,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20-1京福電車嵐山駅  はんなりほっこりスクエア,075-881-0295,http://arashiyama-cosmos.com/
川勝總本家  嵐山店,その他小売業,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町40-53,075-863-0055,
豆政  嵐山昇龍苑店,飲食料品店,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町嵐山昇龍苑,075-432-7545,https://www.mamemasa.co.jp
古都舞貴（和み座）,その他小売業,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町3-45,075-863-4649,
箸工房おおした,その他小売業,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町40-8嵐山清龍苑2階,075-873-0022,
STUDIO心,その他サービス業,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町3-18地下1階,075-882-0508,https://www.kokoro-maiko.com/
松栄堂  嵐山香郷,その他小売業,〒616-8385 京都府京都市右京区嵯峨天龍寺門前嵐山昇龍苑2階,075-873-5590,https://www.shoyeido.co.jp/shop-info/ranzankakyo.html
レストラン 京 翠嵐,飲食店,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町12翠嵐ラグジュアリーコレクションホテル京都,075-872-1555,https://www.suihotels.com/suiran-kyoto/restaurant/kyo-suiran/
鉄板焼 観山,飲食店,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町12翠嵐ラグジュアリーコレクションホテル京都,075-872-1555,https://www.suihotels.com/suiran-kyoto/restaurant/kyo-suiran/kanzan/
茶寮 八翠,飲食店,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町12翠嵐ラグジュアリーコレクションホテル京都,075-872-1222,https://www.suihotels.com/suiran-kyoto/restaurant/cafe-hassui/
京つけもの西利嵐山昇龍苑店,飲食料品店,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町40-8嵐山昇龍苑１階,075-873-8181,https://www.nishiri.co.jp
本家西尾八ッ橋  嵐山店,その他小売業,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町40-8嵐山昇龍苑1F,075-863-1689,https://www.8284.co.jp/
嵐山熊彦,飲食店,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町5番地1,075-861-0004,https://kumahiko.com/kumahiko/info.html
嵐山ちりん,その他小売業,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町40-8昇龍苑,075-864-5551,
翠嵐  ラグジュアリーコレクションホテル京都,その他小売業,〒616-8385 京都府京都市右京区嵯峨天龍寺芒ノ馬場町12,075-872-0101,https://www.suihotels.com/suiran-kyoto/
